,LineNumber,Accel_X,Accel_Y,Accel_Z,Velocity,RealTime,Label
0,26,-0.2,0.43,0.24,0.0,2022-03-04 10:17:47.597,0
1,48,-0.16,0.42,-0.23,0.0,2022-03-04 10:17:47.697,0
2,68,-0.18,0.36,-0.26,0.0,2022-03-04 10:17:47.794,0
3,88,-0.12,0.36,-0.23,0.0,2022-03-04 10:17:47.893,0
4,108,-0.19,0.31,-0.29,0.0,2022-03-04 10:17:47.992,0
5,128,-0.17,0.3,-0.25,0.0,2022-03-04 10:17:48.092,0
6,148,-0.24,0.29,-0.33,0.0,2022-03-04 10:17:48.196,0
7,172,-0.2,0.27,-0.27,0.0,2022-03-04 10:17:48.290,0
8,192,0.21,0.21,-0.2,0.0,2022-03-04 10:17:48.389,0
9,214,-0.18,0.23,-0.3,0.0,2022-03-04 10:17:48.499,0
10,236,-0.21,0.21,-0.22,0.0,2022-03-04 10:17:48.599,0
11,256,-0.16,0.21,-0.24,0.0,2022-03-04 10:17:48.698,0
12,276,-0.23,0.17,-0.31,0.0,2022-03-04 10:17:48.797,0
13,296,-0.17,0.18,-0.28,0.0,2022-03-04 10:17:48.897,0
14,316,-0.18,0.19,-0.28,0.0,2022-03-04 10:17:48.996,0
15,336,0.18,0.15,-0.25,0.0,2022-03-04 10:17:49.095,0
16,356,-0.18,0.14,-0.23,0.0,2022-03-04 10:17:49.195,0
17,380,-0.19,0.16,-0.21,0.0,2022-03-04 10:17:49.293,0
18,400,-0.2,0.14,-0.28,0.0,2022-03-04 10:17:49.392,0
19,420,-0.23,0.22,-0.29,0.0,2022-03-04 10:17:49.492,0
20,442,0.18,0.1,-0.26,0.0,2022-03-04 10:17:49.591,0
21,462,0.13,0.1,-0.24,0.0,2022-03-04 10:17:49.690,0
22,482,-0.26,0.18,-0.22,0.0,2022-03-04 10:17:49.790,0
23,504,0.22,0.12,-0.41,0.0,2022-03-04 10:17:49.899,0
24,524,0.17,0.15,-0.33,0.0,2022-03-04 10:17:49.998,0
25,544,-0.21,0.12,-0.35,0.0,2022-03-04 10:17:50.099,0
26,568,0.17,0.11,-0.28,0.0,2022-03-04 10:17:50.198,0
27,588,-0.16,0.11,-0.26,0.0,2022-03-04 10:17:50.296,0
28,608,-0.19,0.13,-0.28,0.0,2022-03-04 10:17:50.395,0
29,628,-0.21,0.13,-0.18,0.0,2022-03-04 10:17:50.494,0
30,650,-0.24,0.09,-0.28,0.0,2022-03-04 10:17:50.594,0
31,670,0.15,0.16,-0.3,0.0,2022-03-04 10:17:50.694,0
32,690,0.16,0.11,-0.28,0.0,2022-03-04 10:17:50.791,0
33,710,-0.24,0.11,-0.32,0.0,2022-03-04 10:17:50.891,0
34,730,-0.21,0.14,-0.25,0.0,2022-03-04 10:17:50.990,0
35,750,0.17,-0.07,-0.25,0.0,2022-03-04 10:17:51.090,0
36,776,-0.25,0.12,-0.26,0.0,2022-03-04 10:17:51.199,0
37,796,-0.22,0.11,-0.3,0.0,2022-03-04 10:17:51.298,0
38,816,-0.18,0.09,-0.22,0.0,2022-03-04 10:17:51.398,0
39,836,-0.17,0.14,-0.31,0.0,2022-03-04 10:17:51.496,0
40,858,0.71,0.87,1.65,0.0,2022-03-04 10:17:51.596,0
41,878,0.71,0.51,1.2,0.0,2022-03-04 10:17:51.696,0
42,898,-0.6,-0.45,-1.74,0.0,2022-03-04 10:17:51.798,0
43,918,0.67,-0.43,-1.24,0.0,2022-03-04 10:17:51.894,0
