,LineNumber,Accel_X,Accel_Y,Accel_Z,Velocity,RealTime,Label
0,36,0.25,-0.43,0.39,0.0,2022-03-04 10:02:44.390,0
1,56,0.21,-0.1,-0.26,0.0,2022-03-04 10:02:44.489,0
2,80,-0.16,0.11,-0.3,0.0,2022-03-04 10:02:44.598,0
3,100,0.17,-0.09,-0.26,0.0,2022-03-04 10:02:44.697,0
4,120,0.2,0.1,-0.32,0.0,2022-03-04 10:02:44.796,0
5,140,-0.11,0.07,0.21,0.0,2022-03-04 10:02:44.895,0
6,160,0.15,-0.1,-0.3,0.0,2022-03-04 10:02:44.995,0
7,180,-0.16,0.1,-0.28,0.0,2022-03-04 10:02:45.094,0
8,204,-0.16,0.1,-0.23,0.0,2022-03-04 10:02:45.194,0
9,224,-0.2,-0.08,-0.31,0.0,2022-03-04 10:02:45.295,0
10,244,0.16,0.07,-0.3,0.0,2022-03-04 10:02:45.391,0
11,264,-0.19,-0.09,-0.28,0.0,2022-03-04 10:02:45.491,0
12,286,0.18,0.1,-0.24,0.0,2022-03-04 10:02:45.591,0
13,306,0.18,-0.08,-0.25,0.0,2022-03-04 10:02:45.690,0
14,328,-0.14,-0.07,-0.25,0.0,2022-03-04 10:02:45.799,0
15,348,0.17,0.08,-0.3,0.0,2022-03-04 10:02:45.899,0
16,368,0.19,-0.1,-0.25,0.0,2022-03-04 10:02:45.998,0
17,388,0.16,0.1,0.19,0.0,2022-03-04 10:02:46.097,0
18,412,-0.12,0.09,-0.27,0.0,2022-03-04 10:02:46.196,0
19,432,0.13,-0.05,-0.37,0.0,2022-03-04 10:02:46.296,0
20,452,0.18,0.1,0.19,0.0,2022-03-04 10:02:46.395,0
21,472,0.18,0.08,-0.26,0.0,2022-03-04 10:02:46.494,0
22,494,-0.16,0.09,0.16,0.0,2022-03-04 10:02:46.593,0
23,514,0.13,0.08,-0.29,0.0,2022-03-04 10:02:46.692,0
24,534,-0.19,0.07,-0.26,0.0,2022-03-04 10:02:46.791,0
25,554,0.2,-0.08,-0.23,0.0,2022-03-04 10:02:46.892,0
26,574,-0.15,0.06,-0.23,0.0,2022-03-04 10:02:46.990,0
27,594,0.17,-0.12,-0.26,0.0,2022-03-04 10:02:47.093,0
28,616,0.16,-0.07,-0.31,0.0,2022-03-04 10:02:47.199,0
29,640,0.16,0.07,0.21,0.0,2022-03-04 10:02:47.298,0
30,660,0.14,-0.12,-0.26,0.0,2022-03-04 10:02:47.398,0
31,680,0.18,0.08,-0.28,0.0,2022-03-04 10:02:47.496,0
32,702,-0.16,0.1,-0.26,0.0,2022-03-04 10:02:47.595,0
33,722,0.15,-0.09,-0.19,0.0,2022-03-04 10:02:47.694,0
34,742,0.2,0.07,-0.3,0.0,2022-03-04 10:02:47.794,0
35,762,-0.19,-0.08,-0.25,0.0,2022-03-04 10:02:47.893,0
36,782,-0.15,0.1,-0.23,0.0,2022-03-04 10:02:47.992,0
