,LineNumber,Accel_X,Accel_Y,Accel_Z,Velocity,RealTime,Label
0,30,-0.23,0.32,-0.23,0.0,2022-03-04 11:14:59.193,0
1,50,-0.26,0.3,-0.27,0.0,2022-03-04 11:14:59.293,0
2,68,-0.3,0.31,-0.24,0.0,2022-03-04 11:14:59.382,0
3,90,-0.31,0.4,-0.25,0.0,2022-03-04 11:14:59.493,0
4,110,-0.22,0.33,-0.22,0.0,2022-03-04 11:14:59.592,0
5,132,-0.26,0.3,-0.25,0.0,2022-03-04 11:14:59.699,0
6,156,-0.24,0.29,-0.38,0.4,2022-03-04 11:14:59.798,0
7,176,-0.26,0.29,-0.32,0.4,2022-03-04 11:14:59.898,0
8,196,-0.29,0.33,-0.19,0.4,2022-03-04 11:14:59.997,0
9,218,-0.26,0.29,-0.28,0.4,2022-03-04 11:15:00.096,0
10,238,-0.27,0.28,-0.28,0.4,2022-03-04 11:15:00.198,0
11,258,-0.28,0.26,-0.26,0.4,2022-03-04 11:15:00.295,0
12,278,-0.26,0.28,-0.28,0.4,2022-03-04 11:15:00.395,0
13,298,-0.33,0.3,-0.25,0.4,2022-03-04 11:15:00.494,0
14,318,-0.26,0.31,-0.18,0.4,2022-03-04 11:15:00.593,0
15,338,-0.26,0.25,-0.27,0.4,2022-03-04 11:15:00.697,0
16,362,-0.23,0.27,-0.26,0.4,2022-03-04 11:15:00.791,0
17,382,-0.26,0.29,-0.19,0.0,2022-03-04 11:15:00.891,0
18,402,-0.26,0.26,-0.37,0.0,2022-03-04 11:15:00.991,0
19,424,-0.28,0.28,-0.17,0.0,2022-03-04 11:15:01.089,0
20,446,-0.28,0.24,-0.31,0.0,2022-03-04 11:15:01.198,0
21,464,-0.24,0.27,-0.22,0.0,2022-03-04 11:15:01.289,0
22,486,-0.29,0.31,0.17,0.0,2022-03-04 11:15:01.398,0
23,506,-0.26,0.22,-0.26,0.0,2022-03-04 11:15:01.496,0
24,526,-0.27,0.27,-0.18,0.0,2022-03-04 11:15:01.595,0
25,546,-0.26,0.19,-0.3,0.0,2022-03-04 11:15:01.694,0
26,570,-0.26,0.21,-0.29,0.0,2022-03-04 11:15:01.794,0
27,590,-0.28,0.25,-0.23,0.0,2022-03-04 11:15:01.893,0
28,610,-0.31,0.23,-0.2,0.0,2022-03-04 11:15:01.994,0
29,632,-0.29,0.26,-0.28,0.0,2022-03-04 11:15:02.092,0
30,652,-0.26,0.19,-0.2,0.0,2022-03-04 11:15:02.191,0
31,672,-0.29,0.24,0.18,0.0,2022-03-04 11:15:02.295,0
32,694,-0.26,0.25,-0.33,0.0,2022-03-04 11:15:02.399,0
33,714,-0.26,0.21,-0.2,0.0,2022-03-04 11:15:02.498,0
34,734,-0.28,0.21,-0.26,0.0,2022-03-04 11:15:02.598,0
35,754,-0.23,0.21,-0.28,0.0,2022-03-04 11:15:02.697,0
36,778,-0.26,0.18,0.16,0.0,2022-03-04 11:15:02.796,0
37,798,-0.23,0.22,-0.32,0.0,2022-03-04 11:15:02.895,0
38,818,-0.27,0.21,-0.23,0.0,2022-03-04 11:15:02.995,0
39,840,-0.19,0.17,-0.22,0.0,2022-03-04 11:15:03.094,0
40,860,-0.26,0.47,-0.32,0.0,2022-03-04 11:15:03.194,0
41,880,-0.41,0.21,-0.31,0.0,2022-03-04 11:15:03.293,0
42,900,-0.26,0.18,-0.41,0.0,2022-03-04 11:15:03.392,0
43,920,-0.32,0.21,-0.22,0.0,2022-03-04 11:15:03.491,0
44,940,-0.24,0.17,-0.19,0.0,2022-03-04 11:15:03.592,0
45,960,-0.27,0.55,0.84,0.0,2022-03-04 11:15:03.692,0
46,986,-0.5,0.58,0.41,0.0,2022-03-04 11:15:03.799,0
47,1006,-0.26,0.16,-0.3,0.0,2022-03-04 11:15:03.899,0
48,1026,-0.26,0.21,-0.2,0.0,2022-03-04 11:15:03.997,0
49,1048,-0.25,0.17,-0.22,0.0,2022-03-04 11:15:04.096,0
50,1068,-0.26,0.17,-0.21,0.0,2022-03-04 11:15:04.196,0
51,1088,-0.25,0.21,-0.35,0.0,2022-03-04 11:15:04.295,0
52,1108,-0.26,0.15,-0.28,0.0,2022-03-04 11:15:04.394,0
53,1128,-0.29,0.17,-0.29,0.0,2022-03-04 11:15:04.495,0
54,1148,-0.25,0.15,-0.22,0.0,2022-03-04 11:15:04.593,0
55,1168,-0.28,0.2,-0.31,0.0,2022-03-04 11:15:04.693,0
56,1192,-0.2,0.13,-0.34,0.0,2022-03-04 11:15:04.792,0
57,1212,-0.26,0.2,-0.21,0.0,2022-03-04 11:15:04.891,0
58,1232,-0.21,0.18,-0.3,0.0,2022-03-04 11:15:04.991,0
59,1254,-0.31,0.14,-0.22,0.0,2022-03-04 11:15:05.091,0
60,1276,-0.26,0.15,-0.29,0.0,2022-03-04 11:15:05.199,0
61,1296,-0.25,0.17,-0.19,0.0,2022-03-04 11:15:05.298,0
