,LineNumber,Accel_X,Accel_Y,Accel_Z,Velocity,RealTime,Label
0,24,0.86,0.47,-0.44,4.3,2022-03-04 11:10:12.194,0
1,44,-0.36,0.46,-0.25,4.3,2022-03-04 11:10:12.293,0
2,64,-0.37,0.34,-0.27,4.3,2022-03-04 11:10:12.392,0
3,84,-0.34,0.43,-0.23,4.3,2022-03-04 11:10:12.491,0
4,104,-0.2,0.31,-0.28,4.3,2022-03-04 11:10:12.590,0
5,124,-0.26,0.31,-0.19,4.3,2022-03-04 11:10:12.690,0
6,150,-0.22,0.31,-0.21,4.3,2022-03-04 11:10:12.799,0
7,168,-0.24,0.22,-0.32,3.6,2022-03-04 11:10:12.888,0
8,190,-0.22,0.27,-0.23,3.6,2022-03-04 11:10:12.999,0
9,212,-0.28,0.23,-0.2,3.6,2022-03-04 11:10:13.098,0
10,232,-0.09,0.24,-0.26,3.6,2022-03-04 11:10:13.197,0
11,252,0.34,0.4,-0.22,3.6,2022-03-04 11:10:13.295,0
12,272,-0.24,0.15,-0.27,3.6,2022-03-04 11:10:13.395,0
13,292,-0.28,0.51,0.41,3.6,2022-03-04 11:10:13.495,0
14,312,-0.3,0.24,-0.83,3.6,2022-03-04 11:10:13.593,0
15,332,-0.2,0.2,-0.19,3.6,2022-03-04 11:10:13.693,0
16,356,-0.32,0.25,-0.28,3.6,2022-03-04 11:10:13.792,0
17,376,-0.37,0.24,-0.51,3.2,2022-03-04 11:10:13.891,0
18,396,0.37,0.23,0.47,3.2,2022-03-04 11:10:13.990,0
19,418,-0.28,0.22,-0.23,3.2,2022-03-04 11:10:14.090,0
20,440,-0.25,0.19,-0.19,3.2,2022-03-04 11:10:14.199,0
21,460,-0.24,0.2,-0.28,3.2,2022-03-04 11:10:14.299,0
22,480,-0.14,0.19,-0.25,3.2,2022-03-04 11:10:14.398,0
23,500,-0.29,0.22,-0.25,3.2,2022-03-04 11:10:14.497,0
24,520,-0.12,0.14,-0.2,3.2,2022-03-04 11:10:14.597,0
25,540,-0.24,0.15,-0.24,3.2,2022-03-04 11:10:14.697,3
26,564,-0.16,0.45,0.45,3.2,2022-03-04 11:10:14.794,3
27,584,0.42,0.52,-0.65,0.4,2022-03-04 11:10:14.894,3
28,604,-0.33,0.67,-0.42,0.4,2022-03-04 11:10:14.993,3
29,626,-0.44,0.8,-0.49,0.4,2022-03-04 11:10:15.092,3
30,646,-0.38,1.44,-0.57,0.4,2022-03-04 11:10:15.191,3
31,666,-0.6,2.19,0.46,0.4,2022-03-04 11:10:15.290,3
32,686,-0.89,2.84,0.41,0.4,2022-03-04 11:10:15.390,3
33,708,-0.93,3.26,1.13,0.4,2022-03-04 11:10:15.499,3
34,726,-1.04,3.8,-1.54,0.4,2022-03-04 11:10:15.588,3
35,748,-1.0,4.44,-1.84,0.4,2022-03-04 11:10:15.698,3
36,772,-1.52,4.8,2.53,0.4,2022-03-04 11:10:15.798,3
37,792,-2.51,5.75,-3.22,0.0,2022-03-04 11:10:15.896,3
38,812,-1.89,3.17,-2.43,0.0,2022-03-04 11:10:15.998,3
39,834,-0.87,1.74,-0.71,0.0,2022-03-04 11:10:16.095,3
40,854,-1.16,3.2,-0.72,0.0,2022-03-04 11:10:16.196,3
41,874,-1.09,3.48,1.59,0.0,2022-03-04 11:10:16.293,3
42,894,-1.37,2.72,-1.73,0.0,2022-03-04 11:10:16.393,3
43,914,-1.09,2.23,-0.87,0.0,2022-03-04 11:10:16.491,3
44,934,-1.02,3.31,0.99,0.0,2022-03-04 11:10:16.592,3
45,956,-1.32,3.11,-1.18,4.3,2022-03-04 11:10:16.698,3
46,980,-0.99,3.24,-1.35,4.3,2022-03-04 11:10:16.799,3
47,1000,-1.3,3.49,-1.63,4.3,2022-03-04 11:10:16.898,3
48,1020,-1.77,3.8,-1.83,4.3,2022-03-04 11:10:16.998,3
49,1042,-1.83,4.15,2.42,4.3,2022-03-04 11:10:17.097,3
50,1062,-1.62,3.74,-1.5,4.3,2022-03-04 11:10:17.199,3
51,1082,-1.97,4.5,0.93,4.3,2022-03-04 11:10:17.297,3
52,1102,-2.1,4.81,1.6,4.3,2022-03-04 11:10:17.396,3
53,1122,-1.95,5.28,3.47,4.3,2022-03-04 11:10:17.495,3
54,1142,-3.18,5.23,-4.49,4.3,2022-03-04 11:10:17.595,3
55,1162,-1.66,3.51,3.25,4.3,2022-03-04 11:10:17.693,3
56,1186,-1.13,2.25,-2.68,9.7,2022-03-04 11:10:17.794,3
