,LineNumber,Accel_X,Accel_Y,Accel_Z,Velocity,RealTime,Label
0,26,0.16,0.07,-0.22,0.0,2022-03-04 10:25:04.294,0
1,46,-0.15,0.06,-0.21,0.0,2022-03-04 10:25:04.393,0
2,66,-0.2,0.08,-0.24,0.0,2022-03-04 10:25:04.492,0
3,88,-0.17,0.11,-0.23,0.0,2022-03-04 10:25:04.591,0
4,108,0.13,0.06,0.18,0.0,2022-03-04 10:25:04.691,0
5,128,-0.16,0.09,-0.22,0.0,2022-03-04 10:25:04.790,0
6,148,0.15,0.07,-0.26,0.0,2022-03-04 10:25:04.890,0
7,168,-0.16,0.07,-0.25,0.0,2022-03-04 10:25:04.989,0
8,190,-0.13,0.09,-0.23,0.0,2022-03-04 10:25:05.098,0
9,208,-0.24,-0.09,-0.21,0.0,2022-03-04 10:25:05.187,0
10,234,-0.14,0.1,0.23,0.0,2022-03-04 10:25:05.296,0
11,254,-0.2,0.08,-0.26,0.0,2022-03-04 10:25:05.397,0
12,274,0.11,0.08,-0.32,0.0,2022-03-04 10:25:05.495,0
13,296,0.14,0.12,-0.29,0.0,2022-03-04 10:25:05.594,0
14,316,-0.21,-0.08,-0.22,0.0,2022-03-04 10:25:05.693,0
15,336,0.15,0.09,-0.23,0.0,2022-03-04 10:25:05.793,0
16,356,-0.22,0.06,-0.31,0.0,2022-03-04 10:25:05.892,0
17,376,-0.1,-0.07,-0.3,0.0,2022-03-04 10:25:05.992,0
18,396,-0.18,0.07,-0.24,0.0,2022-03-04 10:25:06.090,0
19,416,-0.24,0.11,-0.27,0.0,2022-03-04 10:25:06.190,0
20,440,-0.24,0.06,-0.3,0.0,2022-03-04 10:25:06.289,0
21,462,0.17,0.15,-0.35,0.0,2022-03-04 10:25:06.398,0
22,482,0.27,0.21,-0.49,0.0,2022-03-04 10:25:06.498,0
23,504,-0.33,0.11,-0.31,0.0,2022-03-04 10:25:06.597,0
24,524,0.28,0.13,-0.28,0.0,2022-03-04 10:25:06.696,0
25,544,-0.2,-0.14,-0.33,0.0,2022-03-04 10:25:06.795,0
26,564,-0.25,-0.2,-0.41,0.0,2022-03-04 10:25:06.894,0
27,584,-0.13,-0.09,-0.32,0.0,2022-03-04 10:25:06.994,0
28,604,0.14,0.08,-0.23,0.0,2022-03-04 10:25:07.093,0
29,624,-0.23,0.12,-0.22,0.0,2022-03-04 10:25:07.194,0
30,648,-0.19,0.08,-0.22,0.0,2022-03-04 10:25:07.291,0
31,668,-0.21,0.08,-0.24,0.0,2022-03-04 10:25:07.391,0
32,688,0.13,0.08,-0.27,0.0,2022-03-04 10:25:07.490,0
33,710,-0.18,0.1,-0.19,0.0,2022-03-04 10:25:07.590,0
34,730,-0.18,0.12,-0.26,0.0,2022-03-04 10:25:07.690,0
35,752,-0.13,0.08,-0.24,0.0,2022-03-04 10:25:07.799,0
36,770,-0.2,-0.09,-0.28,0.0,2022-03-04 10:25:07.887,0
37,792,0.13,0.07,-0.29,0.0,2022-03-04 10:25:07.996,0
38,812,-0.2,-0.07,-0.24,0.0,2022-03-04 10:25:08.097,0
39,836,-0.14,0.07,-0.22,0.0,2022-03-04 10:25:08.195,0
40,856,0.17,0.08,-0.27,0.0,2022-03-04 10:25:08.294,0
41,876,0.15,-0.1,0.23,0.0,2022-03-04 10:25:08.393,0
42,896,-0.13,0.1,-0.18,0.0,2022-03-04 10:25:08.494,0
43,918,0.19,0.11,-0.25,0.0,2022-03-04 10:25:08.592,0
44,938,-0.24,0.11,-0.26,0.0,2022-03-04 10:25:08.691,0
45,958,-0.2,-0.08,-0.33,0.0,2022-03-04 10:25:08.790,0
46,978,0.16,-0.09,-0.24,0.0,2022-03-04 10:25:08.890,0
