,LineNumber,Accel_X,Accel_Y,Accel_Z,Velocity,RealTime,Label
0,32,0.18,0.59,-0.29,1.8,2022-03-04 10:10:07.599,0
1,52,0.2,0.62,-0.34,1.8,2022-03-04 10:10:07.699,0
2,72,0.24,0.58,-0.31,1.8,2022-03-04 10:10:07.798,0
3,92,0.33,0.59,-0.19,1.8,2022-03-04 10:10:07.898,0
4,112,0.22,0.49,-0.24,1.8,2022-03-04 10:10:07.997,0
5,132,-0.18,0.53,-0.21,1.8,2022-03-04 10:10:08.099,0
6,156,0.2,0.54,-0.2,1.8,2022-03-04 10:10:08.195,0
7,176,0.18,0.51,-0.34,0.0,2022-03-04 10:10:08.294,0
8,196,0.12,0.48,-0.23,0.0,2022-03-04 10:10:08.394,0
9,216,0.18,0.45,-0.27,0.0,2022-03-04 10:10:08.494,0
10,238,0.19,0.43,-0.21,0.0,2022-03-04 10:10:08.592,0
11,258,0.17,0.46,-0.22,0.0,2022-03-04 10:10:08.692,0
12,278,0.16,0.45,-0.23,0.0,2022-03-04 10:10:08.791,0
13,298,0.15,0.41,-0.3,0.0,2022-03-04 10:10:08.891,0
14,318,0.22,0.39,-0.21,0.0,2022-03-04 10:10:08.989,0
15,338,0.14,0.43,-0.18,0.0,2022-03-04 10:10:09.090,0
16,364,0.18,0.32,-0.24,0.7,2022-03-04 10:10:09.198,0
17,384,0.1,0.3,-0.23,0.7,2022-03-04 10:10:09.297,0
18,404,0.17,0.26,-0.25,0.7,2022-03-04 10:10:09.396,0
19,424,0.16,0.25,-0.26,0.7,2022-03-04 10:10:09.495,0
20,446,-0.17,0.24,-0.2,0.7,2022-03-04 10:10:09.595,0
21,466,-0.14,0.26,-0.21,0.7,2022-03-04 10:10:09.694,0
22,486,-0.17,0.26,-0.23,0.7,2022-03-04 10:10:09.793,0
23,506,0.18,0.19,-0.32,0.7,2022-03-04 10:10:09.892,0
24,526,0.15,0.19,-0.26,0.7,2022-03-04 10:10:09.995,0
25,546,0.14,0.19,-0.24,0.7,2022-03-04 10:10:10.091,0
26,566,-0.17,0.2,-0.21,0.7,2022-03-04 10:10:10.190,0
27,592,0.12,0.19,-0.24,0.7,2022-03-04 10:10:10.299,0
28,612,0.13,0.18,-0.28,0.0,2022-03-04 10:10:10.399,0
29,632,-0.15,0.18,-0.27,0.0,2022-03-04 10:10:10.498,0
30,654,-0.16,0.16,-0.25,0.0,2022-03-04 10:10:10.599,0
31,674,0.18,0.19,-0.27,0.0,2022-03-04 10:10:10.696,0
32,694,0.14,0.1,-0.25,0.0,2022-03-04 10:10:10.796,0
33,714,-0.21,0.13,-0.27,0.0,2022-03-04 10:10:10.895,0
34,734,0.15,0.21,-0.24,0.0,2022-03-04 10:10:10.995,0
35,754,0.18,-0.08,-0.24,0.0,2022-03-04 10:10:11.094,0
36,778,-0.21,0.18,-0.25,0.0,2022-03-04 10:10:11.195,0
37,798,-0.17,0.1,-0.27,0.0,2022-03-04 10:10:11.292,0
38,818,0.17,0.1,-0.21,0.0,2022-03-04 10:10:11.392,0
39,838,-0.21,0.15,-0.18,0.0,2022-03-04 10:10:11.492,0
40,860,-0.28,0.25,-0.32,0.0,2022-03-04 10:10:11.592,0
41,882,0.2,0.12,-0.22,0.0,2022-03-04 10:10:11.699,0
42,902,0.2,0.27,-0.4,0.0,2022-03-04 10:10:11.799,0
43,922,0.3,0.22,-0.35,0.0,2022-03-04 10:10:11.898,0
44,942,-0.22,0.17,-0.3,0.0,2022-03-04 10:10:11.997,0
45,962,-0.2,0.13,-0.25,0.0,2022-03-04 10:10:12.098,0
46,984,0.4,-0.4,-0.52,0.0,2022-03-04 10:10:12.186,0
47,1006,-0.18,0.15,-0.33,0.0,2022-03-04 10:10:12.295,0
48,1026,0.13,0.12,-0.25,0.0,2022-03-04 10:10:12.395,0
49,1046,0.16,0.13,-0.22,0.0,2022-03-04 10:10:12.494,0
50,1068,-0.11,0.11,-0.22,0.0,2022-03-04 10:10:12.592,0
51,1088,-0.19,0.11,-0.28,0.0,2022-03-04 10:10:12.691,0
52,1108,-0.18,0.13,-0.32,0.0,2022-03-04 10:10:12.791,0
53,1128,0.19,0.14,-0.22,0.0,2022-03-04 10:10:12.891,0
54,1148,0.22,0.15,-0.32,0.0,2022-03-04 10:10:12.990,0
55,1168,-0.23,0.16,-0.27,0.0,2022-03-04 10:10:13.089,0
56,1188,-0.23,0.14,-0.33,0.0,2022-03-04 10:10:13.188,0
57,1214,0.15,0.06,-0.22,0.0,2022-03-04 10:10:13.298,0
58,1234,-0.23,0.08,-0.33,0.0,2022-03-04 10:10:13.397,0
59,1254,0.11,0.07,-0.27,0.0,2022-03-04 10:10:13.496,1
60,1276,-0.21,0.16,-0.24,0.0,2022-03-04 10:10:13.595,1
61,1296,-0.18,0.47,-0.32,0.0,2022-03-04 10:10:13.695,1
62,1316,-0.24,0.49,-0.49,0.0,2022-03-04 10:10:13.794,1
63,1336,-0.57,0.69,-0.58,0.0,2022-03-04 10:10:13.893,1
64,1356,-0.24,0.71,-0.51,0.0,2022-03-04 10:10:13.992,1
65,1376,0.42,0.78,-0.36,0.0,2022-03-04 10:10:14.091,1
66,1398,-0.38,0.76,-0.32,0.0,2022-03-04 10:10:14.195,1
67,1420,-0.44,0.98,-0.28,0.0,2022-03-04 10:10:14.291,1
68,1440,-0.51,1.16,0.33,0.0,2022-03-04 10:10:14.391,1
69,1462,-0.41,1.71,-0.39,0.0,2022-03-04 10:10:14.499,1
70,1482,-0.54,1.65,-0.49,0.0,2022-03-04 10:10:14.588,1
71,1504,-0.49,1.73,-0.78,0.0,2022-03-04 10:10:14.699,1
